Unnamed: 0.1,Unnamed: 0,score_phrase,title,url,platform,score,genre,editors_choice,data_lancamento
18258,18258,Amazing,Rise of the Tomb Raider,/games/rise-of-the-tomb-raider/pc-20020150,PC,9.3,"Action, Adventure",Y,2015-11-09
18259,18259,Good,Guild Wars 2: Heart of Thorns,/games/guild-wars-2-heart-of-thorns/pc-20030888,PC,7.6,RPG,N,2015-11-07
18260,18260,Amazing,Call of Duty: Black Ops III,/games/call-of-duty-black-ops-3/xbox-one-20035641,Xbox One,9.2,Shooter,Y,2015-11-06
18261,18261,Amazing,Call of Duty: Black Ops III,/games/call-of-duty-black-ops-3/ps4-20035640,PlayStation 4,9.2,Shooter,Y,2015-11-06
18262,18262,Good,Anno 2205,/games/anno-2205/pc-20038786,PC,7.0,Simulation,N,2015-11-04
18263,18263,Good,Yo-Kai Watch,/games/yo-kai-watch/3ds-120496,Nintendo 3DS,7.2,RPG,N,2015-11-04
18264,18264,Okay,Need for Speed,/games/need-for-speed-2015/ps4-20017575,PlayStation 4,6.3,Racing,N,2015-11-03
18265,18265,Good,Darksiders II: Deathinitive Edition,/games/darksiders-2-deathinitive-edition/xbox-one-20043218,Xbox One,7.5,Action,N,2015-11-03
18266,18266,Good,Darksiders II: Deathinitive Edition,/games/darksiders-2-deathinitive-edition/ps4-20032001,PlayStation 4,7.5,Action,N,2015-11-03
18267,18267,Mediocre,Minecraft: Story Mode -- Episode 2: Assembly Required,/games/minecraft-story-mode-episode-2/pc-20045205,PC,5.6,Adventure,N,2015-10-30
18268,18268,Mediocre,Minecraft: Story Mode -- Episode 2: Assembly Required,/games/minecraft-story-mode-episode-2/xbox-one-20045201,Xbox One,5.6,Adventure,N,2015-10-30
18269,18269,Great,WWE 2K16,/games/wwe-2k16/ps4-20037408,PlayStation 4,8.8,Wrestling,N,2015-10-30
18270,18270,Great,WWE 2K16,/games/wwe-2k16/xbox-one-20037411,Xbox One,8.8,Wrestling,N,2015-10-30
18271,18271,Good,Warhammer: End Times -- Vermintide,/games/warhammer-end-times-vermintide/pc-20031427,PC,7.2,Action,N,2015-10-29
18272,18272,Mediocre,Sword Coast Legends,/games/sword-coast-legends/pc-20031505,PC,5.5,RPG,N,2015-10-28
18273,18273,Amazing,Divinity: Original Sin -- Enhanced Edition,/games/divinity-original-sin-enhanced-edition/xbox-one-20037332,Xbox One,9.0,RPG,Y,2015-10-27
18274,18274,Amazing,Divinity: Original Sin -- Enhanced Edition,/games/divinity-original-sin-enhanced-edition/ps4-20037335,PlayStation 4,9.0,RPG,Y,2015-10-27
18275,18275,Great,FAST Racing Neo,/games/fast-racing-neo/wii-u-20007810,Wii U,8.0,"Racing, Action",N,2016-01-04
18276,18276,Great,Dirt Rally,/games/dirt-rally/ps4-20046771,PlayStation 4,8.9,Racing,Y,2015-12-22
18277,18277,Great,Dirt Rally,/games/dirt-rally/pc-20036454,PC,8.9,Racing,Y,2015-12-22
18278,18278,Great,SteamWorld Heist,/games/steamworld-heist/3ds-20028347,Nintendo 3DS,8.8,Strategy,N,2015-12-16
18279,18279,Amazing,Nuclear Throne,/games/nuclear-throne/pc-20004029,PC,9.0,Action,Y,2015-12-16
18280,18280,Good,Sid Meier's Civilization: Beyond Earth -- Rising Tide,/games/civilization-beyond-earth-rising-tide/pc-20040683,PC,7.1,Simulation,N,2015-10-08
18281,18281,Great,The Beginner's Guide,/games/the-beginners-guide/mac-20043730,Macintosh,8.0,Adventure,N,2015-10-07
18282,18282,Great,The Beginner's Guide,/games/the-beginners-guide/pc-20043729,PC,8.0,Adventure,N,2015-10-07
18283,18283,Great,Disgaea 5: Alliance of Vengeance,/games/disgaea-5/ps4-137005,PlayStation 4,8.7,"Strategy, RPG",N,2015-10-06
18284,18284,Okay,NBA Live 16,/games/nba-live-2016/xbox-one-20036755,Xbox One,6.0,Sports,N,2015-10-06
18285,18285,Okay,NBA Live 16,/games/nba-live-2016/ps4-20036756,PlayStation 4,6.0,Sports,N,2015-10-06
18286,18286,Amazing,The Room Three,/games/the-room-three/iphone-20024158,iPhone,9.0,Puzzle,Y,2015-12-15
18287,18287,Okay,Star Wars: The Old Republic -- Knights of the Fallen Empire,/games/star-wars-the-old-republic-knights-of-the-fallen-empire/pc-20038755,PC,6.5,RPG,N,2015-12-11
18288,18288,Great,Xenoblade Chronicles X,/games/xenoblade-chronicles-x/wii-u-112162,Wii U,8.2,RPG,N,2015-12-07
18289,18289,Mediocre,Just Cause 3,/games/just-cause-3/xbox-one-124819,Xbox One,5.9,Action,N,2015-12-04
18290,18290,Mediocre,Just Cause 3,/games/just-cause-3/ps4-20027484,PlayStation 4,5.9,Action,N,2015-12-04
18291,18291,Great,Just Cause 3,/games/just-cause-3/pc-20027485,PC,8.0,Action,N,2015-11-30
18292,18292,Okay,Batman: Arkham Knight -- Catwoman's Revenge,/games/batman-arkham-knight-catwomans-revenge/ps4-20046441,PlayStation 4,6.0,Action,N,2015-11-30
18293,18293,Good,Tom Clancy's Rainbow Six Siege,/games/rainbow-six-siege/ps4-20019788,PlayStation 4,7.9,Shooter,N,2015-11-30
18294,18294,Good,Tom Clancy's Rainbow Six Siege,/games/rainbow-six-siege/xbox-one-20019792,Xbox One,7.9,Shooter,N,2015-11-30
18295,18295,Great,Prison Architect,/games/prison-architect/pc-145350,PC,8.3,Strategy,N,2015-10-06
18296,18296,Okay,Cities: Skylines -- After Dark,/games/cities-skylines-after-dark/pc-20043949,PC,6.5,Simulation,N,2015-10-05
18297,18297,Great,Rock Band 4,/games/rock-band-4/xbox-one-20032516,Xbox One,8.8,Music,N,2015-10-05
18298,18298,Great,Rock Band 4,/games/rock-band-4/ps4-20032511,PlayStation 4,8.8,Music,N,2015-10-05
18299,18299,Awful,Tony Hawk's Pro Skater 5,/games/tony-hawks-pro-skater-5/ps4-20027407,PlayStation 4,3.5,Sports,N,2015-10-02
18300,18300,Great,Expand,/games/expand/pc-20027098,PC,8.0,Puzzle,N,2015-10-02
18301,18301,Okay,Might & Magic Heroes VII,/games/might-and-magic-heroes-7/pc-20023190,PC,6.4,Strategy,N,2015-10-02
18302,18302,Good,Tom Clancy's Rainbow Six Siege,/games/rainbow-six-siege/pc-20019787,PC,7.9,Shooter,N,2015-11-30
18303,18303,Good,Minecraft: Story Mode -- Episode 3: The Last Place You Look,/games/minecraft-story-mode-episode-3/xbox-one-20045221,Xbox One,7.7,Adventure,N,2015-11-25
18304,18304,Great,Bloodborne: The Old Hunters,/games/bloodborne-the-old-hunters/ps4-20042887,PlayStation 4,8.0,Action,N,2015-11-23
18305,18305,Great,StarCraft II: Legacy of the Void,/games/starcraft-ii-legacy-of-the-void/pc-14289208,PC,8.9,Strategy,N,2015-11-21
18306,18306,Good,Hard West,/games/hard-west/pc-20040936,PC,7.3,Strategy,N,2015-11-18
18307,18307,Mediocre,Animal Crossing: Amiibo Festival,/games/animal-crossing-amiibo-festival/wii-u-20038881,Wii U,5.0,Party,N,2015-11-18
18308,18308,Bad,Mario Tennis: Ultra Smash,/games/mario-tennis-ultra-smash/wii-u-20038885,Wii U,4.8,Sports,N,2015-11-18
18309,18309,Okay,Game of Thrones: Episode 6 -- The Ice Dragon,/games/game-of-thrones-episode-6/pc-20028664,PC,6.7,Adventure,N,2015-11-17
18310,18310,Okay,Sword Art Online: Lost Song,/games/sword-art-online-lost-song/ps4-20037871,PlayStation 4,6.0,Action,N,2015-11-17
18311,18311,Amazing,Uncharted: The Nathan Drake Collection,/games/uncharted-the-nathan-drake-collection/ps4-20038258,PlayStation 4,9.0,Action,Y,2015-09-30
18312,18312,Great,Jotun,/games/jotun/pc-20033975,PC,8.0,Action,N,2015-09-30
18313,18313,Amazing,NBA 2K16,/games/nba-2k16/ps4-20037741,PlayStation 4,9.0,Sports,Y,2015-09-29
18314,18314,Good,LEGO Dimensions,/games/lego-dimensions/ps4-20034536,PlayStation 4,7.7,"Action, Adventure",N,2015-09-29
18315,18315,Great,Skylanders SuperChargers,/games/skylanders-superchargers/xbox-one-20038200,Xbox One,8.0,"Action, Adventure",N,2015-09-28
18316,18316,Great,Skylanders SuperChargers,/games/skylanders-superchargers/ps4-20038202,PlayStation 4,8.0,"Action, Adventure",N,2015-09-28
18317,18317,Great,Assault Android Cactus,/games/assault-android-cactus/pc-20002903,PC,8.8,Shooter,Y,2015-09-28
18318,18318,Good,Blood Bowl II,/games/blood-bowl-2/pc-20000455,PC,7.8,Sports,N,2015-09-23
18319,18319,Great,World of Warships,/games/world-of-warships/pc-115651,PC,8.3,Strategy,N,2015-09-23
18320,18320,Amazing,Halo 5: Guardians,/games/halo-5/xbox-one-20000557,Xbox One,9.0,Shooter,Y,2015-10-26
18321,18321,Good,Guitar Hero Live,/games/guitar-hero-live/wii-u-20034585,Wii U,7.9,Music,N,2015-10-25
18322,18322,Great,Splatoon,/games/splatoon/wii-u-20019853,Wii U,8.6,Shooter,N,2015-11-13
18323,18323,Good,Call of Duty: Black Ops III,/games/call-of-duty-black-ops-3/xbox-360-20038442,Xbox 360,7.0,Shooter,N,2015-11-12
18324,18324,Great,Persona 4: Dancing All Night,/games/persona-4-dancing-all-night/vita-20008905,PlayStation Vita,8.4,Music,N,2015-09-23
18325,18325,Great,Animal Crossing: Happy Home Designer,/games/animal-crossing-happy-home-designer/3ds-20035255,Nintendo 3DS,8.0,Simulation,N,2015-09-22
18326,18326,Good,FIFA 16,/games/fifa-2016/xbox-one-20036748,Xbox One,7.8,Sports,N,2015-09-22
18327,18327,Good,Guitar Hero Live,/games/guitar-hero-live/ps3-20035854,PlayStation 3,7.9,Music,N,2015-10-25
18328,18328,Good,Guitar Hero Live,/games/guitar-hero-live/xbox-360-20035853,Xbox 360,7.9,Music,N,2015-10-25
18329,18329,Good,Guitar Hero Live,/games/guitar-hero-live/xbox-one-20035855,Xbox One,7.9,Music,N,2015-10-25
18330,18330,Good,Guitar Hero Live,/games/guitar-hero-live/ps4-20035856,PlayStation 4,7.9,Music,N,2015-10-25
18331,18331,Great,Assassin's Creed Syndicate,/games/assassins-creed-syndicate/ps4-20028362,PlayStation 4,8.2,Action,N,2015-10-22
18332,18332,Great,Assassin's Creed Syndicate,/games/assassins-creed-syndicate/xbox-one-20028361,Xbox One,8.2,Action,N,2015-10-22
18333,18333,Good,Kingdom,/games/kingdom-raw-fury-games/pc-20041067,PC,7.7,Adventure,N,2015-10-21
18334,18334,Great,The Legend of Zelda: Tri Force Heroes,/games/the-legend-of-zelda-tri-force-heroes/3ds-20038877,Nintendo 3DS,8.5,Adventure,N,2015-10-21
18335,18335,Amazing,Tales from the Borderlands -- Episode 5 The Vault of the Traveler,/games/tales-from-the-borderlands-episode-5/pc-20028191,PC,9.0,Adventure,Y,2015-10-20
18336,18336,Good,FIFA 16,/games/fifa-2016/ps4-20036745,PlayStation 4,7.8,Sports,N,2015-09-22
18337,18337,Great,Soma,/games/soma/pc-20007100,PC,8.1,Adventure,N,2015-09-21
18338,18338,Mediocre,Star Wars: Uprising,/games/star-wars-uprising/ipad-20043175,iPad,5.5,RPG,N,2015-09-18
18339,18339,Amazing,Destiny: The Taken King,/games/destiny-the-taken-king/xbox-one-20038460,Xbox One,9.0,Shooter,Y,2015-09-16
18340,18340,Great,Broforce,/games/broforce/pc-20012959,PC,8.8,Action,Y,2015-10-20
18341,18341,Good,Fatal Frame: Maiden of the Black Water,/games/fatal-frame-wii-u/wii-u-20016633,Wii U,7.0,Adventure,N,2015-10-19
18342,18342,Great,Rebel Galaxy,/games/rebel-galaxy/pc-20026144,PC,8.0,Simulation,N,2015-10-16
18343,18343,Good,Tales of Zestiria,/games/tales-of-zestiria/ps4-20038666,PlayStation 4,7.8,RPG,N,2015-10-16
18344,18344,Amazing,Mushroom 11,/games/mushroom-11/pc-20044455,PC,9.0,Platformer,Y,2015-10-15
18345,18345,Okay,Dragon Quest Heroes,/games/dragon-quest-heroes/ps4-20024062,PlayStation 4,6.2,RPG,N,2015-10-14
18346,18346,Great,Wasteland 2: Director's Cut,/games/wasteland-2/ps4-20033775,PlayStation 4,8.5,RPG,N,2015-10-13
18347,18347,Great,Wasteland 2: Director's Cut,/games/wasteland-2/xbox-one-20033745,Xbox One,8.5,RPG,N,2015-10-13
18348,18348,Good,Minecraft: Story Mode -- Episode 1: The Order of the Stone,/games/minecraft-story-mode-episode-1/xbox-one-20044278,Xbox One,7.3,Adventure,N,2015-10-13
18349,18349,Amazing,Darkest Dungeon,/games/darkest-dungeon/ps4-20028714,PlayStation 4,9.1,RPG,Y,2016-01-27
18350,18350,Amazing,Darkest Dungeon,/games/darkest-dungeon/pc-20013052,PC,9.1,RPG,Y,2016-01-27
18351,18351,Okay,Final Fantasy Explorers,/games/final-fantasy-explorers/3ds-77757,Nintendo 3DS,6.8,RPG,N,2016-01-26
18352,18352,Masterpiece,The Witness,/games/the-witness/ps4-23512,PlayStation 4,10.0,Puzzle,Y,2016-01-25
18353,18353,Masterpiece,The Witness,/games/the-witness/pc-23509,PC,10.0,Puzzle,Y,2016-01-25
18354,18354,Masterpiece,The Witness,/games/the-witness/xbox-one-20057751,Xbox One,10.0,Puzzle,Y,2016-01-25
18355,18355,Great,Plants vs. Zombies: Garden Warfare 2,/games/plants-vs-zombies-garden-warfare-2/ps4-20038758,PlayStation 4,8.2,Shooter,N,2016-02-24
18356,18356,Great,Plants vs. Zombies: Garden Warfare 2,/games/plants-vs-zombies-garden-warfare-2/pc-20038759,PC,8.2,Shooter,N,2016-02-24
18357,18357,Great,Pillar of Eternity: The White March - Part II,/games/pillar-of-eternity-the-white-march-part-2/pc-20048766,PC,8.0,RPG,N,2016-02-24
18358,18358,Amazing,Fire Emblem Fates: Revelation,/games/fire-emblem-fates-revelation/3ds-20045917,Nintendo 3DS,9.5,"Strategy, RPG",N,2016-02-23
18359,18359,Amazing,Destiny: The Taken King,/games/destiny-the-taken-king/ps4-20038459,PlayStation 4,9.0,Shooter,Y,2015-09-16
18360,18360,Great,Lovers in a Dangerous Spacetime,/games/lovers-in-a-dangerous-spacetime/pc-160025,PC,8.5,Platformer,N,2015-09-16
18361,18361,Good,NHL 16,/games/nhl-16/xbox-one-20036750,Xbox One,7.8,Sports,N,2015-09-15
18362,18362,Good,NHL 16,/games/nhl-16/ps4-20036753,PlayStation 4,7.8,Sports,N,2015-09-15
18363,18363,Okay,Rugby League Live 3,/games/rugby-league-live-3/xbox-one-20042880,Xbox One,6.5,Sports,N,2015-09-15
18364,18364,Amazing,Pro Evolution Soccer 2016,/games/pro-evolution-soccer-2016/ps4-20038237,PlayStation 4,9.5,Sports,Y,2015-09-14
18365,18365,Okay,Steins,,,,,,2000-01-01
18366,18366,Okay,One Piece: Pirate Warriors 3,/games/one-piece-pirate-warriors-3/ps4-20024075,PlayStation 4,6.9,Action,N,2015-09-11
18367,18367,Good,Lost Dimension,/games/lost-dimension/vita-20016627,PlayStation Vita,7.0,RPG,N,2015-09-11
18368,18368,Great,Disney Infinity: 3.0 Edition,/games/disney-infinity-3/ps4-20036111,PlayStation 4,8.9,Action,N,2015-08-28
18369,18369,Great,Disney Infinity: 3.0 Edition,/games/disney-infinity-3/xbox-one-20040693,Xbox One,8.9,Action,N,2015-08-28
18370,18370,Great,Dishonored: Definitive Edition,/games/dishonored-definitive-edition/xbox-one-20038703,Xbox One,8.0,Action,N,2015-08-28
18371,18371,Great,Dishonored: Definitive Edition,/games/dishonored-definitive-edition/ps4-20038704,PlayStation 4,8.0,Action,N,2015-08-28
18372,18372,Great,Lara Croft Go,/games/tomb-raider-go/iphone-20038890,iPhone,8.5,Adventure,N,2015-08-27
18373,18373,Amazing,Mega Man Legacy Collection,/games/mega-man-legacy-collection/3ds-20038369,Nintendo 3DS,9.0,Action,Y,2015-08-25
18374,18374,Good,Minecraft: Story Mode -- Episode 1: The Order of the Stone,/games/minecraft-story-mode-episode-1/pc-20044280,PC,7.3,Adventure,N,2015-10-13
18375,18375,Mediocre,Chibi-Robo!: Zip Lash,/games/chibi-robo-zip-lash/3ds-20037990,Nintendo 3DS,5.0,Platformer,N,2015-10-10
18376,18376,Amazing,The Witcher 3: Wild Hunt -- Hearts of Stone,/games/the-witcher-3-wild-hunt-hearts-of-stone/pc-20035501,PC,9.0,RPG,Y,2015-10-09
18377,18377,Good,Transformers: Devastation,/games/transformers-devastation/xbox-one-20038682,Xbox One,7.7,Action,N,2015-10-09
18378,18378,Good,Transformers: Devastation,/games/transformers-devastation/ps4-20038679,PlayStation 4,7.7,Action,N,2015-10-09
18379,18379,Great,Homeworld: Deserts of Kharak,/games/homeworld-deserts-of-kharak/pc-20047138,PC,8.8,Strategy,N,2016-01-23
18380,18380,Bad,Tharsis,/games/tharsis/pc-20019639,PC,4.8,Strategy,N,2016-01-20
18381,18381,Bad,Tharsis,/games/tharsis/ps4-20042735,PlayStation 4,4.8,Strategy,N,2016-01-20
18382,18382,Mediocre,Mario & Luigi: Paper Jam,/games/mario-and-luigi-paper-jam/3ds-20038883,Nintendo 3DS,5.9,RPG,N,2016-01-20
18383,18383,Okay,Gemini: Heroes Reborn,/games/heroes-reborn-gemini/pc-20039926,PC,6.4,Adventure,N,2016-01-20
18384,18384,Okay,Resident Evil Zero,/games/resident-evil-zero-hd/pc-20037733,PC,6.5,"Action, Adventure",N,2016-01-19
18385,18385,Okay,Resident Evil Zero,/games/resident-evil-zero-hd/xbox-one-20037729,Xbox One,6.5,"Action, Adventure",N,2016-01-19
18386,18386,Great,Rocket League,/games/rocket-league/xbox-one-20046670,Xbox One,8.0,Sports,N,2016-02-23
18387,18387,Good,The Walking Dead: Michonne -- Episode 1: In Too Deep,/games/the-walking-dead-michonne-episode-1/pc-20049829,PC,7.0,Adventure,N,2016-02-23
18388,18388,Good,Far Cry Primal,/games/far-cry-primal/ps4-20043999,PlayStation 4,7.9,Action,N,2016-02-22
18389,18389,Okay,Project X Zone 2,/games/project-x-zone-2/3ds-20035744,Nintendo 3DS,6.5,RPG,N,2016-02-18
18390,18390,Amazing,Fire Emblem Fates: Birthright,/games/fire-emblem-fates-birthright/3ds-20030058,Nintendo 3DS,9.4,"Strategy, RPG",Y,2016-02-17
18391,18391,Amazing,Fire Emblem Fates: Conquest,/games/fire-emblem-fates-conquest/3ds-20041078,Nintendo 3DS,9.5,"Strategy, RPG",Y,2016-02-17
18392,18392,Great,Street Fighter V,/games/street-fighter-5/pc-20028616,PC,8.0,Fighting,N,2016-02-15
18393,18393,Great,Street Fighter V,/games/street-fighter-5/ps4-20020046,PlayStation 4,8.0,Fighting,N,2016-02-15
18394,18394,Mediocre,Layers of Fear,/games/layers-of-fear/pc-20044186,PC,5.8,Adventure,N,2016-02-14
18395,18395,Great,Shadowrun: Hong Kong,/games/shadowrun-hong-kong/pc-20030001,PC,8.0,RPG,N,2015-09-11
18396,18396,Good,Dragon Age: Inquisition -- Trespasser,/games/dragon-age-inquisition-trespasser/ps4-20042245,PlayStation 4,7.0,RPG,N,2015-09-10
18397,18397,Good,Dragon Age: Inquisition -- Trespasser,/games/dragon-age-inquisition-trespasser/xbox-one-20042246,Xbox One,7.0,RPG,N,2015-09-10
18398,18398,Good,Dragon Age: Inquisition -- Trespasser,/games/dragon-age-inquisition-trespasser/pc-20042244,PC,7.0,RPG,N,2015-09-10
18399,18399,Great,Company of Heroes 2: The British Forces,/games/company-of-heroes-2-the-british-forces/pc-20040762,PC,8.0,Strategy,N,2015-09-10
18400,18400,Mediocre,Armello,/games/armello/pc-20037768,PC,5.6,Board,N,2015-09-09
18401,18401,Amazing,Forza Motorsport 6,/games/forza-motorsport-6/xbox-one-20029964,Xbox One,9.0,Racing,Y,2015-09-08
18402,18402,Unbearable,Rugby World Cup 2015,/games/rugby-world-cup-2015/ps4-20042497,PlayStation 4,1.5,Sports,N,2015-09-04
18403,18403,Good,Tearaway Unfolded,/games/tearaway-unfolded/ps4-20023018,PlayStation 4,7.6,Adventure,N,2015-09-02
18404,18404,Amazing,Mega Man Legacy Collection,/games/mega-man-legacy-collection/xbox-one-20038367,Xbox One,9.0,Action,Y,2015-08-25
18405,18405,Amazing,Mega Man Legacy Collection,/games/mega-man-legacy-collection/pc-20038368,PC,9.0,Action,Y,2015-08-25
18406,18406,Amazing,Mega Man Legacy Collection,/games/mega-man-legacy-collection/ps4-20038366,PlayStation 4,9.0,Action,Y,2015-08-25
18407,18407,Great,Madden NFL 16,/games/madden-nfl-2016/ps4-20036693,PlayStation 4,8.8,Sports,N,2015-08-25
18408,18408,Great,Madden NFL 16,/games/madden-nfl-2016/xbox-one-20036695,Xbox One,8.8,Sports,N,2015-08-25
18409,18409,Good,Until Dawn,/games/until-dawn/ps4-20022170,PlayStation 4,7.5,Adventure,N,2015-08-24
18410,18410,Great,Gears of War: Ultimate Edition,/games/gears-of-war-ultimate-edition/xbox-one-20026389,Xbox One,8.5,Shooter,N,2015-08-24
18411,18411,Amazing,Pony Island,/games/pony-island/pc-20048123,PC,9.0,Puzzle,Y,2016-01-19
18412,18412,Okay,Punch Club,/games/punch-club/pc-20048021,PC,6.5,"Fighting, Simulation",N,2016-01-15
18413,18413,Great,"That Dragon, Cancer",/games/that-dragon-cancer/pc-20000922,PC,8.0,Adventure,N,2016-01-15
18414,18414,Great,OxenFree,/games/oxenfree/pc-20033503,PC,8.2,Adventure,N,2016-01-15
18415,18415,Okay,Minecraft: Story Mode -- Episode 4: A Block and a Hard Place,/games/minecraft-story-mode-episode-4/xbox-one-20047280,Xbox One,6.3,Adventure,N,2016-01-14
18416,18416,Okay,Assassin's Creed Chronicles: India,/games/assassins-creed-chronicles-india/xbox-one-20035133,Xbox One,6.0,Platformer,N,2016-01-13
18417,18417,Masterpiece,Undertale,/games/undertale/pc-20003810,PC,10.0,RPG,Y,2016-01-13
18418,18418,Masterpiece,Undertale,/games/undertale/mac-20003811,Macintosh,10.0,RPG,Y,2016-01-13
18419,18419,Mediocre,Rick and Morty: Pocket Mortys,/games/rick-and-morty-pocket-mortys/iphone-20047463,iPhone,5.5,RPG,N,2016-01-12
18420,18420,Mediocre,Naruto Shippuden: Ultimate Ninja Storm 4,/games/naruto-shippuden-ultimate-ninja-storm-4/ps4-20029039,PlayStation 4,5.5,Action,N,2016-02-10
18421,18421,Great,Dying Light: The Following,/games/dying-light-the-following/pc-20041615,PC,8.8,Action,N,2016-02-09
18422,18422,Mediocre,Assassin's Creed Chronicles: Russia,/games/assassins-creed-chronicles-russia/xbox-one-20035130,Xbox One,5.8,Platformer,N,2016-02-09
18423,18423,Bad,Cobalt,/games/cobalt/xbox-one-20004175,Xbox One,4.5,Platformer,N,2016-02-09
18424,18424,Amazing,Firewatch,/games/firewatch/ps4-20038804,PlayStation 4,9.3,Adventure,Y,2016-02-08
18425,18425,Amazing,Firewatch,/games/firewatch/pc-20014636,PC,9.3,Adventure,Y,2016-02-08
18426,18426,Amazing,Firewatch,/games/firewatch/xbox-one-20058352,Xbox One,9.3,Adventure,Y,2016-02-08
18427,18427,Great,Unravel,/games/unravel/ps4-20045906,PlayStation 4,8.3,Platformer,N,2016-02-08
18428,18428,Amazing,XCOM 2,/games/xcom-2/pc-20037907,PC,9.3,Strategy,Y,2016-02-01
18429,18429,Amazing,Super Mario Maker,/games/mario-maker/wii-u-20019620,Wii U,9.0,Platformer,Y,2015-09-02
18430,18430,Great,Mad Max,/games/mad-max-the-game/ps4-14240784,PlayStation 4,8.4,Action,N,2015-08-31
18431,18431,Awful,Devil's Third,/games/devils-third/wii-u-20019887,Wii U,3.5,Action,N,2015-08-28
18432,18432,Masterpiece,Metal Gear Solid V: The Phantom Pain,/games/metal-gear-solid-5/xbox-one-20000541,Xbox One,10.0,Action,Y,2015-08-24
18433,18433,Masterpiece,Metal Gear Solid V: The Phantom Pain,/games/metal-gear-solid-5/ps4-149843,PlayStation 4,10.0,Action,Y,2015-08-24
18434,18434,Masterpiece,Metal Gear Solid V: The Phantom Pain,/games/metal-gear-solid-5/pc-20023125,PC,10.0,Action,Y,2015-08-24
